ImageId,EncodedPixels
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,50272 8 50531 11 50790 11 51050 11 51309 11 51568 12 51828 11 52087 11 52347 10 52607 8 52868 5 53129 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,55476 9 55730 18 55988 21 56246 24 56505 25 56765 26 57025 26 57285 24 57546 22 57806 21 58067 16 58329 13 58591 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,92 13 352 13 612 13 872 12 1133 11 1393 10 1653 9 1914 7 2176 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,66400 8 66653 15 66913 16 67172 17 67432 17 67692 17 67951 17 68211 17 68471 16 68732 15 68993 14 69255 11 69517 9 69779 5 70040 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,44816 16 45075 19 45335 20 45595 21 45854 22 46115 21 46375 21 46636 20 46902 12
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,16222 2 16230 4 16480 14 16740 14 16997 17 17256 18 17515 19 17775 20 18035 20 18295 20 18556 18 18821 12
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,23242 7 23501 9 23760 11 24019 12 24278 13 24538 13 24798 13 25058 13 25319 12 25579 12 25839 11 26099 11 26358 11 26624 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,26620 4 26880 8 27139 9 27399 9 27659 10 27919 10 28179 11 28439 11 28699 11 28960 10 29220 10 29481 9 29741 8 30001 8 30262 6 30523 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,73430 1 73686 9 73944 12 74202 15 74461 16 74720 18 74979 19 75238 20 75498 20 75757 20 76017 19 76277 16 76537 13 76798 11 77058 10 77321 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,12846 5 13103 10 13362 12 13621 14 13881 15 14140 15 14400 14 14659 15 14918 16 15178 15 15438 16 15698 17 15958 16 16219 3 16224 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,69276 5 69533 9 69791 11 70049 14 70307 16 70565 17 70823 19 71082 19 71341 20 71601 19 71861 18 72121 17 72381 16 72641 14 72901 13 73162 10 73423 7 73684 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,105 10 365 11 625 11 884 12 1144 12 1404 12 1664 12 1924 11 2185 10 2446 7 2707 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,57309 4 57568 6 57827 7 58086 9 58347 8 58607 9 58867 9 59127 9 59387 9 59647 9 59907 8 60168 6 60429 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35734 1 35993 4 36252 5 36512 5 36772 5 37033 3 37294 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,5830 10 6088 16 6348 17 6607 19 6867 21 7127 22 7387 22 7647 22 7907 22 8168 21 8430 18 8692 15 8958 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,38602 10 38859 14 39118 16 39377 18 39637 18 39896 19 40156 19 40417 18 40677 18 40937 17 41198 16 41459 14 41720 13 41982 10 42244 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,53426 5 53685 8 53944 10 54203 11 54462 12 54721 13 54980 14 55240 14 55499 15 55759 14 56019 14 56278 15 56538 16 56798 16 57058 16 57319 14 57579 14 57839 14 58099 14 58359 14 58620 12 58880 11 59140 11 59401 9 59663 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,13903 12 14164 13 14424 11 14685 8 14945 8 15205 9 15466 9 15727 9 15990 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,10791 5 11049 8 11309 8 11568 9 11828 9 12088 8 12348 8 12609 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,15991 4 16249 7 16508 9 16766 12 17026 12 17286 11 17546 11 17806 10 18067 6 18330 1 18332 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,78394 3 78650 10 78909 13 79168 14 79428 15 79688 15 79948 15 80208 15 80469 14 80730 13 80991 12 81254 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35245 5 35501 10 35758 14 36016 16 36276 16 36535 17 36794 18 37054 18 37314 17 37574 16 37834 15 38095 12 38355 10 38617 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,13142 2 13145 1 13401 8 13659 11 13917 13 14179 11 14439 11 14700 10 14961 9 15221 8 15479 9 15738 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,3274 2 3526 13 3782 18 4039 22 4298 23 4558 23 4817 24 5078 23 5338 21 5599 18 5861 6 5868 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,63582 6 63842 6 64101 8 64361 8 64620 9 64879 9 65139 9 65399 9 65659 8 65920 6 66181 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,10803 4 11062 5 11322 6 11582 6 11842 7 12102 7 12362 7 12622 7 12882 7 13144 1 13146 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,67748 8 68007 10 68265 13 68522 15 68781 16 69041 16 69300 16 69560 15 69820 15 70080 14 70340 14 70601 12 70862 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,39670 2 39925 12 40184 14 40443 20 40702 21 40960 24 41220 24 41479 26 41739 26 41999 25 42260 23 42520 22 42781 17 43043 11 43304 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,48509 2 48765 10 49024 13 49284 13 49543 15 49804 14 50065 13 50325 13 50586 12 50848 9 51109 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,8730 8 8987 11 9246 12 9505 13 9765 14 10024 15 10284 16 10543 13 10807 3 11067 3 11328 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,10556 5 10815 6 11075 8 11332 11 11588 16 11849 17 12109 18 12369 18 12629 18 12889 1 12895 11 13159 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,79195 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87258 2 87516 9 87776 10 88036 11 88296 11 88555 12 88815 12 89075 11 89335 9 89594 10 89854 10 90114 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,6928 4 7185 9 7442 13 7700 15 7959 16 8219 16 8478 16 8738 16 8998 15 9258 14 9518 12 9779 10 10039 7 10300 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36307 4 36564 9 36823 12 37082 13 37342 13 37602 14 37862 14 38122 14 38383 13 38643 13 38904 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,38910 6 39164 12 39424 12 39684 12 39943 13 40202 13 40463 12 40723 12 40984 10 41244 8 41505 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,1472 4 1729 7 1985 11 2244 12 2503 14 2763 14 3023 15 3285 13 3546 12 3807 10 4069 8 4333 3 4595 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,10577 1 10835 14 11094 16 11353 17 11613 17 11873 16 12133 16 12394 15 12655 13 12921 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,42300 2 42558 6 42814 12 43073 13 43332 15 43592 15 43851 16 44111 15 44371 15 44631 14 44891 13 45151 12 45411 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,52699 9 52957 11 53216 12 53475 14 53734 15 53994 13 54254 12 54514 11 54774 10 55034 9 55295 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,185 1 439 7 699 7 958 8 1215 13 1476 14 1736 14 1996 1 1998 12 2256 13 2518 11 2780 8 3042 5 3301 5 3562 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,18378 5 18637 8 18896 10 19156 11 19416 11 19676 12 19936 12 20197 11 20457 11 20717 10 20978 9 21240 6 21501 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,23059 11 23317 15 23576 17 23835 19 24094 20 24352 22 24611 23 24871 23 25130 24 25390 24 25650 23 25910 22 26171 20 26431 19 26692 16 26954 12 27215 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,38929 5 39185 12 39442 16 39696 1 39699 20 39956 23 40215 24 40475 23 40735 22 40999 11 41260 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,45944 2 46201 7 46459 10 46719 11 46978 12 47237 14 47497 14 47757 15 48016 16 48276 16 48536 16 48796 15 49056 15 49316 15 49577 13 49837 13 50098 11 50359 10 50620 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,31388 2 31646 6 31904 9 32163 12 32422 12 32682 13 32942 13 33202 12 33462 11 33722 11 33982 10 34243 8 34504 7 34765 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,54007 4 54266 5 54525 7 54784 9 55043 10 55302 11 55561 13 55821 13 56081 14 56341 14 56602 14 56862 15 57123 15 57383 15 57644 15 57904 15 58164 15 58425 14 58686 12 58948 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49071 1 49073 11 49331 13 49590 15 49850 15 50109 17 50369 16 50630 15 50893 5 50899 1 50902 2 51155 1 51162 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,190 10 449 10 710 9 970 8 1230 8 1490 8 1750 6 2010 7 2269 12 2282 2 2529 15 2788 11 2800 1 2802 1 3047 9 3306 20 3561 1 3564 22 3821 24 4077 2 4080 25 4336 29 4596 29 4856 16 4873 11 5117 27 5377 27 5638 26 5899 14 5917 7 6160 11 6180 3 6422 6 6442 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,51161 1 51163 1 51420 5 51679 7 51939 8 52199 9 52459 9 52719 9 52979 9 53239 9 53501 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,62861 10 63117 15 63376 17 63636 17 63896 17 64157 16 64417 15 64678 13 64940 9 65201 7 65463 2 65466 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,29843 3 30099 9 30358 10 30617 12 30877 13 31136 14 31396 14 31655 16 31915 16 32175 16 32434 17 32695 17 32955 17 33215 17 33476 15 33736 15 33996 15 34257 13 34517 13 34778 11 35038 10 35299 8 35561 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,65467 1 65722 8 65980 12 66239 14 66497 17 66757 17 67016 18 67276 18 67537 16 67798 14 68058 13 68319 11 68581 8 68843 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,73796 6 74055 8 74314 9 74573 11 74832 12 75091 13 75350 14 75609 15 75868 16 76127 16 76386 16 76644 17 76903 16 77162 16 77421 15 77680 16 77940 15 78199 15 78459 14 78719 13 78979 12 79239 11 79499 10 79759 9 80020 8 80280 6 80541 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,3586 7 3845 10 4105 11 4365 11 4625 11 4884 12 5144 12 5404 12 5664 12 5924 12 6183 12 6443 12 6703 12 6964 10 7225 9 7486 8 7746 8 8007 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87044 5 87302 10 87560 15 87819 17 88078 19 88337 21 88597 22 88857 23 89117 24 89377 24 89638 24 89899 23 90158 13 90172 10
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,46231 3 46490 7 46749 8 47009 8 47269 8 47528 9 47789 8 48049 8 48310 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,44154 4 44413 6 44672 8 44931 9 45191 9 45451 9 45711 8 45972 6 46234 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,8018 4 8275 11 8534 14 8794 15 9053 16 9313 16 9573 16 9833 16 10094 14 10356 11 10618 7 10878 6 11138 6 11399 6 11660 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,37661 4 37919 7 38178 8 38437 10 38696 12 38956 13 39215 16 39475 17 39735 16 39994 17 40254 17 40514 16 40774 16 41035 14 41295 13 41556 9 41819 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,56117 13 56376 14 56636 13 56896 13 57155 14 57415 14 57675 14 57935 13 58195 13 58455 13 58715 12 58975 12 59235 12 59495 11 59755 11 60016 10 60277 8 60538 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,78223 7 78481 10 78738 13 78998 13 79257 14 79516 15 79776 14 80036 14 80296 13 80556 11 80817 9 81079 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,44158 9 44419 8 44680 7 44940 7 45200 7 45460 7 45719 8 45978 9 46238 9 46497 10 46757 10 47017 10 47277 9 47537 7 47797 6 48057 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,53005 3 53262 8 53520 11 53779 13 54039 13 54299 13 54558 14 54818 13 55078 13 55338 13 55598 13 55857 13
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,81083 4 81341 12 81600 15 81859 17 82119 18 82379 18 82639 18 82899 18 83160 17 83420 16 83682 13 83943 12 84208 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,9329 1 9589 1 9849 2 10108 4 10367 6 10625 9 10884 10 11144 10 11405 9 11665 9 11925 7 12187 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,43650 2 43908 7 44167 10 44427 11 44687 12 44947 13 45207 13 45467 13 45727 13 45987 13 46247 13 46507 12 46767 11 47027 10 47290 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36112 8 36370 11 36628 13 36887 14 37146 15 37405 16 37665 16 37926 15 38186 14 38447 13 38708 11 38969 6 39231 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,18962 3 19219 8 19477 11 19735 13 19993 15 20252 16 20511 16 20770 17 21029 17 21289 16 21549 14 21809 13 22069 11 22330 8 22591 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,62638 2 62893 11 63152 12 63407 18 63666 19 63925 21 64185 21 64445 22 64705 22 64966 20 65226 20 65487 18 65747 16 66009 13 66271 10 66536 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,13234 5 13493 8 13752 10 14011 12 14271 14 14531 14 14791 15 15050 16 15310 16 15569 17 15828 18 16088 18 16347 19 16607 18 16867 18 17127 17 17387 16 17647 15 17908 12 18169 9 18432 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,83436 8 83695 10 83955 11 84215 11 84475 11 84735 11 84994 12 85254 12 85514 11 85774 10 86034 8 86296 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87598 5 87856 9 88113 13 88372 15 88631 17 88891 17 89150 18 89410 19 89670 19 89929 20 90189 20
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,231 19 491 18 751 18 1012 18 1273 17 1533 17 1794 17 2054 17 2315 16 2577 14 2839 12 3102 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,56921 8 57179 10 57438 12 57697 13 57956 14 58216 14 58475 15 58735 14 58996 13 59257 11 59519 6 59779 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,59525 4 59780 10 60039 11 60298 13 60557 14 60817 15 61077 15 61337 16 61597 16 61857 16 62118 14 62378 12 62640 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,30675 4 30680 1 30931 10 31191 10 31451 10 31712 9 31972 9 32233 8 32493 8 32753 8 33014 7 33274 7 33534 7 33795 6 34055 6 34315 6 34575 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,34833 8 35086 15 35346 15 35606 15 35865 16 36125 6 36132 9 36386 15 36646 15 36909 2 36916 5 37180 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,50695 4 50954 7 51214 7 51473 8 51733 8 51994 7 52254 5 52260 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,6757 4 7015 6 7274 7 7533 8 7793 8 8051 10 8305 16 8563 18 8822 19 9081 20 9340 20 9600 21 9859 22 10119 22 10379 22 10640 21 10901 20 11162 17 11426 11 11688 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,16898 2 17156 5 17416 5 17675 6 17935 6 18195 6 18455 6 18715 6 18975 6 19236 5 19497 4 19759 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,61619 2 61875 6 62133 8 62393 8 62653 8 62912 9 63172 9 63432 9 63692 9 63952 9 64212 9 64474 7 64735 6 64996 5 65257 4 65518 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,89439 2 89699 2 89959 2 90220 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,1 19 521 19 1041 19 1561 19 2081 19 2601 19 3121 18 3641 18 4161 16 4681 14 5201 11 5721 8 6241 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,7298 5 7815 11 8332 15 8851 17 9368 21 9883 27 10401 30 10921 30 11441 30 11961 30 12481 30 13001 29 13521 29 14041 28 14561 27 15081 26 15601 24 16121 23 16641 14 17161 12 17681 11 18201 10 18721 10 19241 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,19249 1 19761 11 20281 12 20801 12 21321 12 21841 12 22361 11 22881 11 23401 10 23921 9 24441 8 24961 7 25482 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,76962 3 77481 5 78001 6 78521 8 79041 8 79561 8 80081 8 80601 8 81121 9 81641 9 82161 9 82681 8 83201 8 83721 7 84241 6 84761 4 85282 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,101927 3 102443 12 102962 14 103481 16 104001 16 104521 16 105041 16 105561 16 106081 16 106601 16 107121 16 107641 16 108161 16 108681 15 109201 15 109721 14 110241 14 110761 14 111281 13 111801 12 112321 10 112841 7 113361 6 113881 6 114401 6 114921 6 115441 6 115961 6 116481 5 117001 4 117522 2 118042 1 118562 1 119082 1 119602 1 120122 1 120642 3 121161 5 121681 6 122201 6 122721 6 123241 5 123761 4 124282 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,126363 4 126881 9 127401 12 127921 14 128441 15 128961 16 129481 16 130001 16 130521 18 131041 18 131561 18 132081 18 132601 18 133121 18 133641 18 134161 18 134681 18 135201 18 135721 17 136241 16 136761 16 137281 16 137801 14 138321 13 138841 12 139362 8 139883 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,170562 7 171081 11 171601 11 172121 12 172641 12 173161 13 173681 13 174201 12 174721 12 175241 12 175761 11 176282 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86329 10 86846 15 87363 19 87881 22 88401 22 88921 22 89441 22 89961 22 90481 22 91001 21 91521 21 92041 20 92561 20 93081 19 93601 18 94123 15 94646 10 95170 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,147162 1 147681 3 148201 4 148721 5 149241 4 149761 5 150281 5 150801 5 151321 5 151841 5 152361 5 152881 4 153401 4 153922 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,25485 5 26001 14 26521 16 27041 18 27561 21 28081 22 28601 23 29121 24 29641 24 30161 24 30681 24 31201 24 31721 24 32241 24 32761 24 33281 24 33804 20 34328 15 34851 11 35373 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,62927 7 63447 8 63966 11 64485 12 65005 12 65525 12 66044 14 66563 16 67083 16 67603 16 68123 16 68643 16 69164 15 69685 14 70206 13 70727 10 71249 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,51492 7 52010 11 52529 14 53049 15 53568 17 54089 17 54609 18 55129 18 55649 18 56169 18 56689 18 57211 15 57733 11 58255 8 58777 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,151867 6 152384 11 152903 13 153422 14 153942 14 154461 15 154981 14 155501 14 156021 13 156540 14 157060 14 157580 13 158099 14 158619 13 159137 15 159656 15 160174 17 160693 18 161211 19 161730 19 162249 20 162769 19 163288 19 163807 19 164328 17 164849 14 165370 10 165892 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,114936 7 115455 10 115974 11 116493 12 117013 12 117533 12 118053 12 118575 9 119097 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,72820 3 73336 9 73855 11 74373 15 74892 18 75412 19 75931 21 76451 22 76971 22 77491 22 78011 22 78531 22 79053 19 79573 19 80093 18 80613 17 81135 15 81656 13 82177 10 82699 7 83220 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,45263 7 45782 9 46301 11 46820 12 47339 14 47859 14 48379 15 48899 15 49421 13 49941 12 50462 11 50985 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,102467 1 102987 4 103507 8 104026 15 104545 16 105064 17 105583 20 106103 22 106623 23 107143 24 107663 25 108183 25 108704 23 109225 21 109746 17 110267 15 110789 11 111311 7 111833 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,168514 7 169029 15 169548 17 170065 21 170583 24 171103 25 171622 26 172141 27 172660 28 173179 27 173699 27 174219 26 174739 25 175259 23 175779 20 176299 18 176819 16 177341 13 177862 11 178386 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,94674 4 95191 8 95709 12 96227 16 96747 17 97267 18 97786 20 98305 21 98825 22 99345 23 99865 29 100385 31 100906 30 101427 29 101947 29 102468 27 102991 17 103515 8 104041 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,34 19 554 20 1074 20 1594 20 2114 20 2633 21 3152 22 3670 24 4190 24 4709 24 5229 23 5749 23 6270 20 6791 19 7313 15 7835 12 8358 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,30198 9 30717 12 31236 16 31755 17 32275 17 32794 19 33312 21 33831 23 34351 23 34871 23 35391 23 35911 23 36431 23 36952 22 37473 21 37993 21 38513 21 39034 18 39555 17 40075 16 40596 13 41118 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,88442 7 88960 10 89479 12 89998 15 90517 17 91036 18 91556 19 92076 18 92596 18 93116 18 93636 17 94157 15 94678 14 95199 12 95721 9 96243 2 96246 1 96764 2 97285 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,54645 9 55160 16 55679 17 56198 18 56718 19 57237 20 57757 20 58277 20 58796 21 59316 21 59836 19 60356 18 60877 15 61397 13 61918 11 62440 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,108208 3 108727 7 109246 9 109763 13 110282 16 110800 19 111318 22 111836 24 112354 27 112873 29 113393 29 113913 29 114433 29 114953 30 115473 30 115994 30 116514 29 117035 27 117555 27 118076 24 118597 21 119118 18 119642 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,130567 4 131084 8 131603 9 132123 11 132642 12 133162 12 133682 12 134202 12 134723 11 135243 11 135762 12 136282 12 136802 11 137322 10 137843 7 138365 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,123286 6 123804 10 124324 10 124844 10 125364 11 125884 12 125898 2 126404 15 126926 13 127447 11 127968 10 128488 10 129008 10 129530 7 130053 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,161248 9 161766 13 162286 14 162806 14 163325 16 163844 20 164364 22 164884 23 165404 27 165924 27 166444 27 166964 27 167484 27 168004 28 168524 28 169045 28 169565 28 170086 28 170607 27 171129 25 171651 23 172173 21 172695 19 173225 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,59337 7 59855 11 60374 12 60894 13 61414 14 61933 15 62452 18 62972 18 63491 19 64010 20 64530 18 65049 18 65569 18 66089 18 66609 17 67130 16 67650 15 68171 13 68692 10 69214 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,28660 1 29176 8 29695 11 30214 12 30733 13 31252 14 31772 14 32292 14 32813 13 33333 13 33854 8 34374 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,94177 8 94696 11 95215 13 95735 13 96256 12 96776 12 97296 12 97816 10 98336 9 98857 6 99379 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,129537 1 130056 11 130577 10 131097 10 131617 9 132137 9 132658 7 133178 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,41666 16 42185 17 42704 18 43224 19 43743 25 44262 27 44782 28 45302 28 45821 29 46340 31 46860 31 47380 30 47900 30 48420 28 48940 27 49460 19 49480 5 49980 18 50500 18 51020 16 51539 15 52061 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,62 19 582 19 1102 19 1622 19 2142 19 2663 17 3184 16 3705 15 4227 11 4749 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,5290 1 5808 3 6319 12 6837 14 7356 15 7860 31 8378 33 8897 34 9416 36 9934 38 10454 38 10974 38 11494 38 12014 38 12534 38 13054 38 13575 36 14096 33 14617 31 15140 28 15666 13
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,78074 1 78593 3 79110 8 79628 12 80146 14 80665 14 81184 14 81704 14 82224 14 82744 14 83264 14 83784 13 84304 12 84825 15 85346 10 85868 6 86391 2 86912 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,142031 7 142549 11 143068 13 143588 14 144106 16 144626 16 145145 16 145666 14 146186 13 146707 11 147229 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,55189 5 55709 6 56229 6 56750 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,118114 10 118632 13 119151 15 119669 18 120188 20 120706 22 121226 23 121746 24 122264 27 122784 27 123304 27 123824 27 124343 28 124864 27 125386 24 125908 22 126429 19 126950 17 127474 11
